3241;Semic;2011-05-15 20:00:00.003240;2011-05-15 20:00:00.003240
3242;Sencur;2011-05-15 20:00:00.003241;2011-05-15 20:00:00.003241
3243;Sentilj;2011-05-15 20:00:00.003242;2011-05-15 20:00:00.003242
3244;Sentjernej;2011-05-15 20:00:00.003243;2011-05-15 20:00:00.003243
3245;Sevnica;2011-05-15 20:00:00.003244;2011-05-15 20:00:00.003244
3246;Sezana;2011-05-15 20:00:00.003245;2011-05-15 20:00:00.003245
3247;Skocjan;2011-05-15 20:00:00.003246;2011-05-15 20:00:00.003246
3248;Skofja Loka;2011-05-15 20:00:00.003247;2011-05-15 20:00:00.003247
3249;Skofljica;2011-05-15 20:00:00.003248;2011-05-15 20:00:00.003248
3250;Slovenj Gradec;2011-05-15 20:00:00.003249;2011-05-15 20:00:00.003249
3251;Slovenske Konjice;2011-05-15 20:00:00.003250;2011-05-15 20:00:00.003250
3252;Smarje pri Jelsah;2011-05-15 20:00:00.003251;2011-05-15 20:00:00.003251
3253;Smartno ob Paki;2011-05-15 20:00:00.003252;2011-05-15 20:00:00.003252
3254;Sostanj;2011-05-15 20:00:00.003253;2011-05-15 20:00:00.003253
3255;Starse;2011-05-15 20:00:00.003254;2011-05-15 20:00:00.003254
3256;Store;2011-05-15 20:00:00.003255;2011-05-15 20:00:00.003255
3257;Sveti Jurij;2011-05-15 20:00:00.003256;2011-05-15 20:00:00.003256
3258;Tolmin;2011-05-15 20:00:00.003257;2011-05-15 20:00:00.003257
3259;Trbovlje;2011-05-15 20:00:00.003258;2011-05-15 20:00:00.003258
3260;Trebnje;2011-05-15 20:00:00.003259;2011-05-15 20:00:00.003259
3261;Trzic;2011-05-15 20:00:00.003260;2011-05-15 20:00:00.003260
3262;Turnisce;2011-05-15 20:00:00.003261;2011-05-15 20:00:00.003261
3263;Velenje;2011-05-15 20:00:00.003262;2011-05-15 20:00:00.003262
3264;Velike Lasce;2011-05-15 20:00:00.003263;2011-05-15 20:00:00.003263
3265;Vipava;2011-05-15 20:00:00.003264;2011-05-15 20:00:00.003264
3266;Vitanje;2011-05-15 20:00:00.003265;2011-05-15 20:00:00.003265
3267;Vodice;2011-05-15 20:00:00.003266;2011-05-15 20:00:00.003266
3268;Vrhnika;2011-05-15 20:00:00.003267;2011-05-15 20:00:00.003267
3269;Vuzenica;2011-05-15 20:00:00.003268;2011-05-15 20:00:00.003268
3270;Zagorje ob Savi;2011-05-15 20:00:00.003269;2011-05-15 20:00:00.003269
3271;Zavrc;2011-05-15 20:00:00.003270;2011-05-15 20:00:00.003270
3272;Zelezniki;2011-05-15 20:00:00.003271;2011-05-15 20:00:00.003271
3273;Ziri;2011-05-15 20:00:00.003272;2011-05-15 20:00:00.003272
3274;Zrece;2011-05-15 20:00:00.003273;2011-05-15 20:00:00.003273
3275;Dobrova-Horjul-Polhov Gradec;2011-05-15 20:00:00.003274;2011-05-15 20:00:00.003274
3276;Domzale;2011-05-15 20:00:00.003275;2011-05-15 20:00:00.003275
3277;Jesenice;2011-05-15 20:00:00.003276;2011-05-15 20:00:00.003276
3278;Kamnik;2011-05-15 20:00:00.003277;2011-05-15 20:00:00.003277
3279;Kocevje;2011-05-15 20:00:00.003278;2011-05-15 20:00:00.003278
3280;Kuzma;2011-05-15 20:00:00.003279;2011-05-15 20:00:00.003279
3281;Lenart;2011-05-15 20:00:00.003280;2011-05-15 20:00:00.003280
3282;Litija;2011-05-15 20:00:00.003281;2011-05-15 20:00:00.003281
3283;Ljutomer;2011-05-15 20:00:00.003282;2011-05-15 20:00:00.003282
3284;Loska Dolina;2011-05-15 20:00:00.003283;2011-05-15 20:00:00.003283
3285;Luce;2011-05-15 20:00:00.003284;2011-05-15 20:00:00.003284
3286;Majsperk;2011-05-15 20:00:00.003285;2011-05-15 20:00:00.003285
3287;Maribor;2011-05-15 20:00:00.003286;2011-05-15 20:00:00.003286
3288;Miren-Kostanjevica;2011-05-15 20:00:00.003287;2011-05-15 20:00:00.003287
3289;Novo Mesto;2011-05-15 20:00:00.003288;2011-05-15 20:00:00.003288
3290;Piran;2011-05-15 20:00:00.003289;2011-05-15 20:00:00.003289
3291;Preddvor;2011-05-15 20:00:00.003290;2011-05-15 20:00:00.003290
3292;Ptuj;2011-05-15 20:00:00.003291;2011-05-15 20:00:00.003291
3293;Ribnica;2011-05-15 20:00:00.003292;2011-05-15 20:00:00.003292
3294;Ruse;2011-05-15 20:00:00.003293;2011-05-15 20:00:00.003293
3295;Sentjur pri Celju;2011-05-15 20:00:00.003294;2011-05-15 20:00:00.003294
3296;Slovenska Bistrica;2011-05-15 20:00:00.003295;2011-05-15 20:00:00.003295
3297;Videm;2011-05-15 20:00:00.003296;2011-05-15 20:00:00.003296
3298;Vojnik;2011-05-15 20:00:00.003297;2011-05-15 20:00:00.003297
3299;Zalec;2011-05-15 20:00:00.003298;2011-05-15 20:00:00.003298
3300;Banska Bystrica;2011-05-15 20:00:00.003299;2011-05-15 20:00:00.003299
3301;Bratislava;2011-05-15 20:00:00.003300;2011-05-15 20:00:00.003300
3302;Kosice;2011-05-15 20:00:00.003301;2011-05-15 20:00:00.003301
3303;Nitra;2011-05-15 20:00:00.003302;2011-05-15 20:00:00.003302
3304;Presov;2011-05-15 20:00:00.003303;2011-05-15 20:00:00.003303
3305;Trencin;2011-05-15 20:00:00.003304;2011-05-15 20:00:00.003304
3306;Trnava;2011-05-15 20:00:00.003305;2011-05-15 20:00:00.003305
3307;Zilina;2011-05-15 20:00:00.003306;2011-05-15 20:00:00.003306
3308;Eastern;2011-05-15 20:00:00.003307;2011-05-15 20:00:00.003307
3309;Northern;2011-05-15 20:00:00.003308;2011-05-15 20:00:00.003308
3310;Southern;2011-05-15 20:00:00.003309;2011-05-15 20:00:00.003309
3311;Western Area;2011-05-15 20:00:00.003310;2011-05-15 20:00:00.003310
3312;Acquaviva;2011-05-15 20:00:00.003311;2011-05-15 20:00:00.003311
3313;Chiesanuova;2011-05-15 20:00:00.003312;2011-05-15 20:00:00.003312
3314;Domagnano;2011-05-15 20:00:00.003313;2011-05-15 20:00:00.003313
3315;Faetano;2011-05-15 20:00:00.003314;2011-05-15 20:00:00.003314
3316;Fiorentino;2011-05-15 20:00:00.003315;2011-05-15 20:00:00.003315
3317;Borgo Maggiore;2011-05-15 20:00:00.003316;2011-05-15 20:00:00.003316
3318;San Marino;2011-05-15 20:00:00.003317;2011-05-15 20:00:00.003317
3319;Monte Giardino;2011-05-15 20:00:00.003318;2011-05-15 20:00:00.003318
3320;Serravalle;2011-05-15 20:00:00.003319;2011-05-15 20:00:00.003319
3321;Dakar;2011-05-15 20:00:00.003320;2011-05-15 20:00:00.003320
3322;Diourbel;2011-05-15 20:00:00.003321;2011-05-15 20:00:00.003321
3323;Tambacounda;2011-05-15 20:00:00.003322;2011-05-15 20:00:00.003322
3324;Thies;2011-05-15 20:00:00.003323;2011-05-15 20:00:00.003323
3325;Fatick;2011-05-15 20:00:00.003324;2011-05-15 20:00:00.003324
3326;Kaolack;2011-05-15 20:00:00.003325;2011-05-15 20:00:00.003325
3327;Kolda;2011-05-15 20:00:00.003326;2011-05-15 20:00:00.003326
3328;Ziguinchor;2011-05-15 20:00:00.003327;2011-05-15 20:00:00.003327
3329;Louga;2011-05-15 20:00:00.003328;2011-05-15 20:00:00.003328
3330;Saint-Louis;2011-05-15 20:00:00.003329;2011-05-15 20:00:00.003329
3331;Matam;2011-05-15 20:00:00.003330;2011-05-15 20:00:00.003330
3332;Bakool;2011-05-15 20:00:00.003331;2011-05-15 20:00:00.003331
3333;Banaadir;2011-05-15 20:00:00.003332;2011-05-15 20:00:00.003332
3334;Bari;2011-05-15 20:00:00.003333;2011-05-15 20:00:00.003333
3335;Bay;2011-05-15 20:00:00.003334;2011-05-15 20:00:00.003334
3336;Galguduud;2011-05-15 20:00:00.003335;2011-05-15 20:00:00.003335
3337;Gedo;2011-05-15 20:00:00.003336;2011-05-15 20:00:00.003336
3338;Hiiraan;2011-05-15 20:00:00.003337;2011-05-15 20:00:00.003337
3339;Jubbada Dhexe;2011-05-15 20:00:00.003338;2011-05-15 20:00:00.003338
3340;Jubbada Hoose;2011-05-15 20:00:00.003339;2011-05-15 20:00:00.003339
3341;Mudug;2011-05-15 20:00:00.003340;2011-05-15 20:00:00.003340
3342;Nugaal;2011-05-15 20:00:00.003341;2011-05-15 20:00:00.003341
3343;Sanaag;2011-05-15 20:00:00.003342;2011-05-15 20:00:00.003342
3344;Shabeellaha Dhexe;2011-05-15 20:00:00.003343;2011-05-15 20:00:00.003343
3345;Shabeellaha Hoose;2011-05-15 20:00:00.003344;2011-05-15 20:00:00.003344
3346;Woqooyi Galbeed;2011-05-15 20:00:00.003345;2011-05-15 20:00:00.003345
3347;Nugaal;2011-05-15 20:00:00.003346;2011-05-15 20:00:00.003346
3348;Togdheer;2011-05-15 20:00:00.003347;2011-05-15 20:00:00.003347
3349;Woqooyi Galbeed;2011-05-15 20:00:00.003348;2011-05-15 20:00:00.003348
3350;Awdal;2011-05-15 20:00:00.003349;2011-05-15 20:00:00.003349
3351;Sool;2011-05-15 20:00:00.003350;2011-05-15 20:00:00.003350
3352;Brokopondo;2011-05-15 20:00:00.003351;2011-05-15 20:00:00.003351
3353;Commewijne;2011-05-15 20:00:00.003352;2011-05-15 20:00:00.003352
3354;Coronie;2011-05-15 20:00:00.003353;2011-05-15 20:00:00.003353
3355;Marowijne;2011-05-15 20:00:00.003354;2011-05-15 20:00:00.003354
3356;Nickerie;2011-05-15 20:00:00.003355;2011-05-15 20:00:00.003355
3357;Para;2011-05-15 20:00:00.003356;2011-05-15 20:00:00.003356
3358;Paramaribo;2011-05-15 20:00:00.003357;2011-05-15 20:00:00.003357
3359;Saramacca;2011-05-15 20:00:00.003358;2011-05-15 20:00:00.003358
3360;Sipaliwini;2011-05-15 20:00:00.003359;2011-05-15 20:00:00.003359
3361;Wanica;2011-05-15 20:00:00.003360;2011-05-15 20:00:00.003360
3362;Principe;2011-05-15 20:00:00.003361;2011-05-15 20:00:00.003361
3363;Sao Tome;2011-05-15 20:00:00.003362;2011-05-15 20:00:00.003362
3364;Ahuachapan;2011-05-15 20:00:00.003363;2011-05-15 20:00:00.003363
3365;Cabanas;2011-05-15 20:00:00.003364;2011-05-15 20:00:00.003364
3366;Chalatenango;2011-05-15 20:00:00.003365;2011-05-15 20:00:00.003365
3367;Cuscatlan;2011-05-15 20:00:00.003366;2011-05-15 20:00:00.003366
3368;La Libertad;2011-05-15 20:00:00.003367;2011-05-15 20:00:00.003367
3369;La Paz;2011-05-15 20:00:00.003368;2011-05-15 20:00:00.003368
3370;La Union;2011-05-15 20:00:00.003369;2011-05-15 20:00:00.003369
3371;Morazan;2011-05-15 20:00:00.003370;2011-05-15 20:00:00.003370
3372;San Miguel;2011-05-15 20:00:00.003371;2011-05-15 20:00:00.003371
3373;San Salvador;2011-05-15 20:00:00.003372;2011-05-15 20:00:00.003372
3374;Santa Ana;2011-05-15 20:00:00.003373;2011-05-15 20:00:00.003373
3375;San Vicente;2011-05-15 20:00:00.003374;2011-05-15 20:00:00.003374
3376;Sonsonate;2011-05-15 20:00:00.003375;2011-05-15 20:00:00.003375
3377;Usulutan;2011-05-15 20:00:00.003376;2011-05-15 20:00:00.003376
3378;Al Hasakah;2011-05-15 20:00:00.003377;2011-05-15 20:00:00.003377
3379;Al Ladhiqiyah;2011-05-15 20:00:00.003378;2011-05-15 20:00:00.003378
3380;Al Qunaytirah;2011-05-15 20:00:00.003379;2011-05-15 20:00:00.003379
3381;Ar Raqqah;2011-05-15 20:00:00.003380;2011-05-15 20:00:00.003380
3382;As Suwayda';2011-05-15 20:00:00.003381;2011-05-15 20:00:00.003381
3383;Dar;2011-05-15 20:00:00.003382;2011-05-15 20:00:00.003382
3384;Dayr az Zawr;2011-05-15 20:00:00.003383;2011-05-15 20:00:00.003383
3385;Rif Dimashq;2011-05-15 20:00:00.003384;2011-05-15 20:00:00.003384
3386;Halab;2011-05-15 20:00:00.003385;2011-05-15 20:00:00.003385
3387;Hamah;2011-05-15 20:00:00.003386;2011-05-15 20:00:00.003386
3388;Hims;2011-05-15 20:00:00.003387;2011-05-15 20:00:00.003387
3389;Idlib;2011-05-15 20:00:00.003388;2011-05-15 20:00:00.003388
3390;Dimashq;2011-05-15 20:00:00.003389;2011-05-15 20:00:00.003389
3391;Tartus;2011-05-15 20:00:00.003390;2011-05-15 20:00:00.003390
3392;Hhohho;2011-05-15 20:00:00.003391;2011-05-15 20:00:00.003391
3393;Lubombo;2011-05-15 20:00:00.003392;2011-05-15 20:00:00.003392
3394;Manzini;2011-05-15 20:00:00.003393;2011-05-15 20:00:00.003393
3395;Shiselweni;2011-05-15 20:00:00.003394;2011-05-15 20:00:00.003394
3396;Praslin;2011-05-15 20:00:00.003395;2011-05-15 20:00:00.003395
3397;Batha;2011-05-15 20:00:00.003396;2011-05-15 20:00:00.003396
3398;Biltine;2011-05-15 20:00:00.003397;2011-05-15 20:00:00.003397
3399;Borkou-Ennedi-Tibesti;2011-05-15 20:00:00.003398;2011-05-15 20:00:00.003398
3400;Chari-Baguirmi;2011-05-15 20:00:00.003399;2011-05-15 20:00:00.003399
3401;Guera;2011-05-15 20:00:00.003400;2011-05-15 20:00:00.003400
3402;Kanem;2011-05-15 20:00:00.003401;2011-05-15 20:00:00.003401
3403;Lac;2011-05-15 20:00:00.003402;2011-05-15 20:00:00.003402
3404;Logone Occidental;2011-05-15 20:00:00.003403;2011-05-15 20:00:00.003403
3405;Logone Oriental;2011-05-15 20:00:00.003404;2011-05-15 20:00:00.003404
3406;Mayo-Kebbi;2011-05-15 20:00:00.003405;2011-05-15 20:00:00.003405
3407;Moyen-Chari;2011-05-15 20:00:00.003406;2011-05-15 20:00:00.003406
3408;Ouaddai;2011-05-15 20:00:00.003407;2011-05-15 20:00:00.003407
3409;Salamat;2011-05-15 20:00:00.003408;2011-05-15 20:00:00.003408
3410;Tandjile;2011-05-15 20:00:00.003409;2011-05-15 20:00:00.003409
3411;Centrale;2011-05-15 20:00:00.003410;2011-05-15 20:00:00.003410
3412;Kara;2011-05-15 20:00:00.003411;2011-05-15 20:00:00.003411
3413;Maritime;2011-05-15 20:00:00.003412;2011-05-15 20:00:00.003412
3414;Plateaux;2011-05-15 20:00:00.003413;2011-05-15 20:00:00.003413
3415;Savanes;2011-05-15 20:00:00.003414;2011-05-15 20:00:00.003414
3416;Mae Hong Son;2011-05-15 20:00:00.003415;2011-05-15 20:00:00.003415
3417;Chiang Mai;2011-05-15 20:00:00.003416;2011-05-15 20:00:00.003416
3418;Chiang Rai;2011-05-15 20:00:00.003417;2011-05-15 20:00:00.003417
3419;Nan;2011-05-15 20:00:00.003418;2011-05-15 20:00:00.003418
3420;Lamphun;2011-05-15 20:00:00.003419;2011-05-15 20:00:00.003419
3421;Lampang;2011-05-15 20:00:00.003420;2011-05-15 20:00:00.003420
3422;Phrae;2011-05-15 20:00:00.003421;2011-05-15 20:00:00.003421
3423;Tak;2011-05-15 20:00:00.003422;2011-05-15 20:00:00.003422
3424;Sukhothai;2011-05-15 20:00:00.003423;2011-05-15 20:00:00.003423
3425;Uttaradit;2011-05-15 20:00:00.003424;2011-05-15 20:00:00.003424
3426;Kamphaeng Phet;2011-05-15 20:00:00.003425;2011-05-15 20:00:00.003425
3427;Phitsanulok;2011-05-15 20:00:00.003426;2011-05-15 20:00:00.003426
3428;Phichit;2011-05-15 20:00:00.003427;2011-05-15 20:00:00.003427
3429;Phetchabun;2011-05-15 20:00:00.003428;2011-05-15 20:00:00.003428
3430;Uthai Thani;2011-05-15 20:00:00.003429;2011-05-15 20:00:00.003429
3431;Nakhon Sawan;2011-05-15 20:00:00.003430;2011-05-15 20:00:00.003430
3432;Nong Khai;2011-05-15 20:00:00.003431;2011-05-15 20:00:00.003431
3433;Loei;2011-05-15 20:00:00.003432;2011-05-15 20:00:00.003432
3434;Sakon Nakhon;2011-05-15 20:00:00.003433;2011-05-15 20:00:00.003433
3435;Nakhon Phanom;2011-05-15 20:00:00.003434;2011-05-15 20:00:00.003434
3436;Khon Kaen;2011-05-15 20:00:00.003435;2011-05-15 20:00:00.003435
3437;Kalasin;2011-05-15 20:00:00.003436;2011-05-15 20:00:00.003436
3438;Maha Sarakham;2011-05-15 20:00:00.003437;2011-05-15 20:00:00.003437
3439;Roi Et;2011-05-15 20:00:00.003438;2011-05-15 20:00:00.003438
3440;Chaiyaphum;2011-05-15 20:00:00.003439;2011-05-15 20:00:00.003439
3441;Nakhon Ratchasima;2011-05-15 20:00:00.003440;2011-05-15 20:00:00.003440
3442;Buriram;2011-05-15 20:00:00.003441;2011-05-15 20:00:00.003441
3443;Surin;2011-05-15 20:00:00.003442;2011-05-15 20:00:00.003442
3444;Sisaket;2011-05-15 20:00:00.003443;2011-05-15 20:00:00.003443
3445;Narathiwat;2011-05-15 20:00:00.003444;2011-05-15 20:00:00.003444
3446;Chai Nat;2011-05-15 20:00:00.003445;2011-05-15 20:00:00.003445
3447;Sing Buri;2011-05-15 20:00:00.003446;2011-05-15 20:00:00.003446
3448;Lop Buri;2011-05-15 20:00:00.003447;2011-05-15 20:00:00.003447
3449;Ang Thong;2011-05-15 20:00:00.003448;2011-05-15 20:00:00.003448
3450;Phra Nakhon Si Ayutthaya;2011-05-15 20:00:00.003449;2011-05-15 20:00:00.003449
3451;Saraburi;2011-05-15 20:00:00.003450;2011-05-15 20:00:00.003450
3452;Nonthaburi;2011-05-15 20:00:00.003451;2011-05-15 20:00:00.003451
3453;Pathum Thani;2011-05-15 20:00:00.003452;2011-05-15 20:00:00.003452
3454;Krung Thep;2011-05-15 20:00:00.003453;2011-05-15 20:00:00.003453
3455;Phayao;2011-05-15 20:00:00.003454;2011-05-15 20:00:00.003454
3456;Samut Prakan;2011-05-15 20:00:00.003455;2011-05-15 20:00:00.003455
3457;Nakhon Nayok;2011-05-15 20:00:00.003456;2011-05-15 20:00:00.003456
3458;Chachoengsao;2011-05-15 20:00:00.003457;2011-05-15 20:00:00.003457
3459;Prachin Buri;2011-05-15 20:00:00.003458;2011-05-15 20:00:00.003458
3460;Chon Buri;2011-05-15 20:00:00.003459;2011-05-15 20:00:00.003459
3461;Rayong;2011-05-15 20:00:00.003460;2011-05-15 20:00:00.003460
3462;Chanthaburi;2011-05-15 20:00:00.003461;2011-05-15 20:00:00.003461
3463;Trat;2011-05-15 20:00:00.003462;2011-05-15 20:00:00.003462
3464;Kanchanaburi;2011-05-15 20:00:00.003463;2011-05-15 20:00:00.003463
3465;Suphan Buri;2011-05-15 20:00:00.003464;2011-05-15 20:00:00.003464
3466;Ratchaburi;2011-05-15 20:00:00.003465;2011-05-15 20:00:00.003465
3467;Nakhon Pathom;2011-05-15 20:00:00.003466;2011-05-15 20:00:00.003466
3468;Samut Songkhram;2011-05-15 20:00:00.003467;2011-05-15 20:00:00.003467
3469;Samut Sakhon;2011-05-15 20:00:00.003468;2011-05-15 20:00:00.003468
3470;Phetchaburi;2011-05-15 20:00:00.003469;2011-05-15 20:00:00.003469
3471;Prachuap Khiri Khan;2011-05-15 20:00:00.003470;2011-05-15 20:00:00.003470
3472;Chumphon;2011-05-15 20:00:00.003471;2011-05-15 20:00:00.003471
3473;Ranong;2011-05-15 20:00:00.003472;2011-05-15 20:00:00.003472
3474;Surat Thani;2011-05-15 20:00:00.003473;2011-05-15 20:00:00.003473
3475;Phangnga;2011-05-15 20:00:00.003474;2011-05-15 20:00:00.003474
3476;Phuket;2011-05-15 20:00:00.003475;2011-05-15 20:00:00.003475
3477;Krabi;2011-05-15 20:00:00.003476;2011-05-15 20:00:00.003476
3478;Nakhon Si Thammarat;2011-05-15 20:00:00.003477;2011-05-15 20:00:00.003477
3479;Trang;2011-05-15 20:00:00.003478;2011-05-15 20:00:00.003478
3480;Phatthalung;2011-05-15 20:00:00.003479;2011-05-15 20:00:00.003479
3481;Satun;2011-05-15 20:00:00.003480;2011-05-15 20:00:00.003480
3482;Songkhla;2011-05-15 20:00:00.003481;2011-05-15 20:00:00.003481
3483;Pattani;2011-05-15 20:00:00.003482;2011-05-15 20:00:00.003482
3484;Yala;2011-05-15 20:00:00.003483;2011-05-15 20:00:00.003483
3485;Ubon Ratchathani;2011-05-15 20:00:00.003484;2011-05-15 20:00:00.003484
3486;Yasothon;2011-05-15 20:00:00.003485;2011-05-15 20:00:00.003485
3487;Nakhon Phanom;2011-05-15 20:00:00.003486;2011-05-15 20:00:00.003486
3488;Ubon Ratchathani;2011-05-15 20:00:00.003487;2011-05-15 20:00:00.003487
3489;Udon Thani;2011-05-15 20:00:00.003488;2011-05-15 20:00:00.003488
3490;Amnat Charoen;2011-05-15 20:00:00.003489;2011-05-15 20:00:00.003489
3491;Mukdahan;2011-05-15 20:00:00.003490;2011-05-15 20:00:00.003490
3492;Nong Bua Lamphu;2011-05-15 20:00:00.003491;2011-05-15 20:00:00.003491
3493;Sa Kaeo;2011-05-15 20:00:00.003492;2011-05-15 20:00:00.003492
3494;Kuhistoni Badakhshon;2011-05-15 20:00:00.003493;2011-05-15 20:00:00.003493
3495;Khatlon;2011-05-15 20:00:00.003494;2011-05-15 20:00:00.003494
3496;Sughd;2011-05-15 20:00:00.003495;2011-05-15 20:00:00.003495
3497;Ahal;2011-05-15 20:00:00.003496;2011-05-15 20:00:00.003496
3498;Balkan;2011-05-15 20:00:00.003497;2011-05-15 20:00:00.003497
3499;Dashoguz;2011-05-15 20:00:00.003498;2011-05-15 20:00:00.003498
3500;Lebap;2011-05-15 20:00:00.003499;2011-05-15 20:00:00.003499
3501;Mary;2011-05-15 20:00:00.003500;2011-05-15 20:00:00.003500
3502;Kasserine;2011-05-15 20:00:00.003501;2011-05-15 20:00:00.003501
3503;Kairouan;2011-05-15 20:00:00.003502;2011-05-15 20:00:00.003502
3504;Jendouba;2011-05-15 20:00:00.003503;2011-05-15 20:00:00.003503
3505;Qafsah;2011-05-15 20:00:00.003504;2011-05-15 20:00:00.003504
3506;El Kef;2011-05-15 20:00:00.003505;2011-05-15 20:00:00.003505
3507;Al Mahdia;2011-05-15 20:00:00.003506;2011-05-15 20:00:00.003506
3508;Al Munastir;2011-05-15 20:00:00.003507;2011-05-15 20:00:00.003507
3509;Bajah;2011-05-15 20:00:00.003508;2011-05-15 20:00:00.003508
3510;Bizerte;2011-05-15 20:00:00.003509;2011-05-15 20:00:00.003509
3511;Nabeul;2011-05-15 20:00:00.003510;2011-05-15 20:00:00.003510
3512;Siliana;2011-05-15 20:00:00.003511;2011-05-15 20:00:00.003511
3513;Sousse;2011-05-15 20:00:00.003512;2011-05-15 20:00:00.003512
3514;Ben Arous;2011-05-15 20:00:00.003513;2011-05-15 20:00:00.003513
3515;Madanin;2011-05-15 20:00:00.003514;2011-05-15 20:00:00.003514
3516;Gabes;2011-05-15 20:00:00.003515;2011-05-15 20:00:00.003515
3517;Kebili;2011-05-15 20:00:00.003516;2011-05-15 20:00:00.003516
3518;Sfax;2011-05-15 20:00:00.003517;2011-05-15 20:00:00.003517
3519;Sidi Bou Zid;2011-05-15 20:00:00.003518;2011-05-15 20:00:00.003518
3520;Tataouine;2011-05-15 20:00:00.003519;2011-05-15 20:00:00.003519
3521;Tozeur;2011-05-15 20:00:00.003520;2011-05-15 20:00:00.003520
3522;Tunis;2011-05-15 20:00:00.003521;2011-05-15 20:00:00.003521
3523;Zaghouan;2011-05-15 20:00:00.003522;2011-05-15 20:00:00.003522
3524;Aiana;2011-05-15 20:00:00.003523;2011-05-15 20:00:00.003523
3525;Manouba;2011-05-15 20:00:00.003524;2011-05-15 20:00:00.003524
3526;Ha;2011-05-15 20:00:00.003525;2011-05-15 20:00:00.003525
3527;Tongatapu;2011-05-15 20:00:00.003526;2011-05-15 20:00:00.003526
3528;Vava;2011-05-15 20:00:00.003527;2011-05-15 20:00:00.003527
3529;Adiyaman;2011-05-15 20:00:00.003528;2011-05-15 20:00:00.003528
3530;Afyonkarahisar;2011-05-15 20:00:00.003529;2011-05-15 20:00:00.003529
3531;Agri;2011-05-15 20:00:00.003530;2011-05-15 20:00:00.003530
3532;Amasya;2011-05-15 20:00:00.003531;2011-05-15 20:00:00.003531
3533;Antalya;2011-05-15 20:00:00.003532;2011-05-15 20:00:00.003532
3534;Artvin;2011-05-15 20:00:00.003533;2011-05-15 20:00:00.003533
3535;Aydin;2011-05-15 20:00:00.003534;2011-05-15 20:00:00.003534
3536;Balikesir;2011-05-15 20:00:00.003535;2011-05-15 20:00:00.003535
3537;Bilecik;2011-05-15 20:00:00.003536;2011-05-15 20:00:00.003536
3538;Bingol;2011-05-15 20:00:00.003537;2011-05-15 20:00:00.003537
3539;Bitlis;2011-05-15 20:00:00.003538;2011-05-15 20:00:00.003538
3540;Bolu;2011-05-15 20:00:00.003539;2011-05-15 20:00:00.003539
3541;Burdur;2011-05-15 20:00:00.003540;2011-05-15 20:00:00.003540
3542;Bursa;2011-05-15 20:00:00.003541;2011-05-15 20:00:00.003541
3543;Canakkale;2011-05-15 20:00:00.003542;2011-05-15 20:00:00.003542
3544;Corum;2011-05-15 20:00:00.003543;2011-05-15 20:00:00.003543
3545;Denizli;2011-05-15 20:00:00.003544;2011-05-15 20:00:00.003544
3546;Diyarbakir;2011-05-15 20:00:00.003545;2011-05-15 20:00:00.003545
3547;Edirne;2011-05-15 20:00:00.003546;2011-05-15 20:00:00.003546
3548;Elazig;2011-05-15 20:00:00.003547;2011-05-15 20:00:00.003547
3549;Erzincan;2011-05-15 20:00:00.003548;2011-05-15 20:00:00.003548
3550;Erzurum;2011-05-15 20:00:00.003549;2011-05-15 20:00:00.003549
3551;Eskisehir;2011-05-15 20:00:00.003550;2011-05-15 20:00:00.003550
3552;Giresun;2011-05-15 20:00:00.003551;2011-05-15 20:00:00.003551
3553;Hatay;2011-05-15 20:00:00.003552;2011-05-15 20:00:00.003552
3554;Mersin;2011-05-15 20:00:00.003553;2011-05-15 20:00:00.003553
3555;Isparta;2011-05-15 20:00:00.003554;2011-05-15 20:00:00.003554
3556;Istanbul;2011-05-15 20:00:00.003555;2011-05-15 20:00:00.003555
3557;Izmir;2011-05-15 20:00:00.003556;2011-05-15 20:00:00.003556
3558;Kastamonu;2011-05-15 20:00:00.003557;2011-05-15 20:00:00.003557
3559;Kayseri;2011-05-15 20:00:00.003558;2011-05-15 20:00:00.003558
3560;Kirklareli;2011-05-15 20:00:00.003559;2011-05-15 20:00:00.003559
3561;Kirsehir;2011-05-15 20:00:00.003560;2011-05-15 20:00:00.003560
3562;Kocaeli;2011-05-15 20:00:00.003561;2011-05-15 20:00:00.003561
3563;Kutahya;2011-05-15 20:00:00.003562;2011-05-15 20:00:00.003562
3564;Malatya;2011-05-15 20:00:00.003563;2011-05-15 20:00:00.003563
3565;Manisa;2011-05-15 20:00:00.003564;2011-05-15 20:00:00.003564
3566;Kahramanmaras;2011-05-15 20:00:00.003565;2011-05-15 20:00:00.003565
3567;Mugla;2011-05-15 20:00:00.003566;2011-05-15 20:00:00.003566
3568;Mus;2011-05-15 20:00:00.003567;2011-05-15 20:00:00.003567
3569;Nevsehir;2011-05-15 20:00:00.003568;2011-05-15 20:00:00.003568
3570;Ordu;2011-05-15 20:00:00.003569;2011-05-15 20:00:00.003569
3571;Rize;2011-05-15 20:00:00.003570;2011-05-15 20:00:00.003570
3572;Sakarya;2011-05-15 20:00:00.003571;2011-05-15 20:00:00.003571
3573;Samsun;2011-05-15 20:00:00.003572;2011-05-15 20:00:00.003572
3574;Sinop;2011-05-15 20:00:00.003573;2011-05-15 20:00:00.003573
3575;Sivas;2011-05-15 20:00:00.003574;2011-05-15 20:00:00.003574
3576;Tekirdag;2011-05-15 20:00:00.003575;2011-05-15 20:00:00.003575
